5.00282 5.02514
9.81051 57.2323
90.0207 89.8568
-0.000177198 93.0343
59.8924 12.1164
80.0275 10.1444
63.4766 56.864
0.163464 86.4513
60.009 8.63732
11.4888 41.7443
